endpoint,feature_count,model,fold,rows,failures,average_precision,pr_auc,roc_auc,brier_score,f1_score,recall_at_precision_25,recall_at_precision_50,recall_at_precision_75,precision_top_01,precision_top_05,precision_top_10,threshold_0_5_tn,threshold_0_5_fp,threshold_0_5_fn,threshold_0_5_tp
need_review,5,xgboost_weighted,2,531,33,0.33369242905249774,0.33369242905249774,0.6863210417427286,0.22881004214286804,0.19387755102040816,0.3333333333333333,0.21212121212121213,0.21212121212121213,1.0,0.37037037037037035,0.2037037037037037,354,144,14,19
need_review,5,prevalence_baseline,3,531,32,0.060263653483992465,0.060263653483992465,0.5,0.0566329441652118,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,499,0,32,0
need_review,5,logistic_l2_balanced,3,531,32,0.17410953429198747,0.17410953429198747,0.7024048096192385,0.19185338524486903,0.2122905027932961,0.15625,0.09375,0.03125,0.5,0.18518518518518517,0.12962962962962962,371,128,13,19
need_review,5,logistic_l1_balanced,3,531,32,0.17403316338126837,0.17403316338126837,0.7020916833667334,0.1922082527655248,0.2122905027932961,0.15625,0.09375,0.03125,0.5,0.18518518518518517,0.12962962962962962,371,128,13,19
need_review,5,elastic_net_logistic,3,531,32,0.17408221785842104,0.17408221785842104,0.7023421843687374,0.19176537555182116,0.2122905027932961,0.15625,0.09375,0.03125,0.5,0.18518518518518517,0.12962962962962962,371,128,13,19
need_review,5,linear_svm_rbf_calibrated_probability,3,531,32,0.12836233026847021,0.12836233026847021,0.7021543086172344,0.05479774660324725,0.0,0.0625,0.0,0.0,0.16666666666666666,0.1111111111111111,0.09259259259259259,499,0,32,0
need_review,5,hist_gradient_boosting,3,531,32,0.3057460906664111,0.3057460906664111,0.751565631262525,0.050447149764383824,0.15384615384615385,0.59375,0.28125,0.0,0.3333333333333333,0.4074074074074074,0.3333333333333333,495,4,29,3
need_review,5,balanced_random_forest,3,531,32,0.2457138890761419,0.2457138890761419,0.7451465430861723,0.1201104080573013,0.3389830508474576,0.53125,0.25,0.0,0.3333333333333333,0.2962962962962963,0.2962962962962963,433,66,12,20
need_review,5,lightgbm_balanced,3,531,32,0.2528063758583185,0.2528063758583185,0.749937374749499,0.11671212970999108,0.35398230088495575,0.5625,0.0,0.0,0.16666666666666666,0.37037037037037035,0.3148148148148148,438,61,12,20
need_review,5,xgboost_weighted,3,531,32,0.23400992091399458,0.23400992091399458,0.7160884268537074,0.2183639258146286,0.1875,0.5,0.0,0.0,0.16666666666666666,0.3333333333333333,0.2777777777777778,328,171,11,21
